TF_id,TG_id,Index
b1988,b4114,1
b1988,b1533,1
b1988,b1534,1
b1988,b0208,1
b1988,b0209,1
b1988,b0135,1
b1988,b3657,1
b1988,b3996,1
b1988,b3688,1
b1988,b3712,1
b1988,b3715,1
b1988,b3716,1
b1988,b3717,1
b1988,b3755,1
b1988,b1020,1
b1988,b3995,1
b1988,b0569,1
b1988,b0498,1
b1988,b2934,1
b1988,b2933,1
b1988,b2806,1
b1988,b0106,1
b1988,b0997,1
b1988,b3857,1
b1988,b3858,1
b1988,b3867,1
b1988,b3872,1
b1988,b3876,1
b1988,b3878,1
b1988,b3889,1
b1988,b3890,1
b1988,b3894,1
b1988,b3895,1
b1988,b3954,1
b1988,b4001,1
b1988,b4020,1
b1988,b4056,1
b1988,b4060,1
b1988,b4061,1
b1988,b4066,1
b1988,b4075,1
b1988,b4076,1
b1988,b4078,1
b1988,b2393,1
b1988,b0139,1
b1988,b2038,1
b1988,b2112,1
b1988,b2132,1
b1988,b2158,1
b1988,b2178,1
b1988,b2181,1
b1988,b2188,1
b1988,b2194,1
b1988,b2200,1
b1988,b2201,1
b1988,b2202,1
b1988,b2203,1
b1988,b3175,1
b1988,b2157,1
b1988,b4375,1
b1988,b0813,1
b1988,b0192,1
b1988,b0193,1
b1988,b1991,1
b1988,b3334,1
b1988,b2671,1
b1988,b3620,1
b1988,b3471,1
b1988,b3488,1
b1988,b3513,1
b1988,b3516,1
b1988,b3522,1
b1988,b3523,1
b1988,b3552,1
b1988,b3561,1
b1988,b0138,1
b1988,b0162,1
b1988,b2236,1
b1988,b3043,1
b1988,b2795,1
b1988,b1867,1
b1988,b1868,1
b1988,b0735,1
b1988,b0828,1
b1988,b2041,1
b1988,b2094,1
b1988,b0461,1
b1988,b3055,1
b1988,b2602,1
b1988,b2330,1
b1988,b4156,1
b1988,b4208,1
b1988,b0478,1
b1988,b3029,1
b1988,b0524,1
b1988,b0901,1
b1988,b3078,1
b1988,b3093,1
b1988,b3137,1
b1988,b1915,1
b1988,b2987,1
b1988,b1993,1
b1988,b3186,1
b1988,b4410,1
b1988,b4539,1
b1988,b4411,1
b1988,b4501,1
b1988,b0034,1
b1988,b0219,1
b1988,b0220,1
b1988,b0224,1
b1988,b0225,1
b1988,b0226,1
b1988,b0232,1
b1988,b0233,1
b1988,b0287,1
b1988,b0295,1
b1988,b0306,1
b1988,b0310,1
b1988,b0364,1
b1988,b0365,1
b1988,b0379,1
b1988,b0380,1
b1988,b0417,1
b1988,b0419,1
b1988,b0506,1
b1988,b0511,1
b1988,b0514,1
b1988,b0544,1
b1988,b0557,1
b1988,b0558,1
b1988,b0581,1
b1988,b0604,1
b1988,b0607,1
b1988,b0608,1
b1988,b0639,1
b1988,b0644,1
b1988,b0645,1
b1988,b0647,1
b1988,b0648,1
b1988,b0768,1
b1988,b0769,1
b1988,b0770,1
b1988,b0787,1
b1988,b0806,1
b1988,b0807,1
b1988,b0865,1
b1988,b0866,1
b1988,b0877,1
b1988,b0878,1
b1988,b0900,1
b1988,b0937,1
b1988,b0938,1
b1988,b0941,1
b1988,b0992,1
b1988,b1011,1
b1988,b1024,1
b1988,b1025,1
b1988,b1060,1
b1988,b1135,1
b1988,b1161,1
b1988,b1177,1
b1988,b1200,1
b1988,b1201,1
b1988,b1202,1
b1988,b1295,1
b1988,b1338,1
b1988,b1339,1
b1988,b1358,1
b1988,b1359,1
b1988,b1365,1
b1988,b1372,1
b1988,b1373,1
b1988,b1374,1
b1988,b1377,1
b1988,b1384,1
b1988,b1422,1
b1988,b1440,1
b1988,b1441,1
b1988,b1442,1
b1988,b1443,1
b1988,b1444,1
b1988,b1445,1
b1988,b1446,1
b1988,b1447,1
b1988,b1449,1
b1988,b1453,1
b1988,b1485,1
b1988,b1501,1
b1988,b1502,1
b1988,b1527,1
b1988,b1544,1
b1988,b1545,1
b1988,b1546,1
b1988,b1555,1
b1988,b1582,1
b1988,b1583,1
b1988,b1586,1
b1988,b1587,1
b1988,b1588,1
b1988,b1589,1
b1988,b1593,1
b1988,b1604,1
b1988,b1675,1
b1988,b1689,1
b1988,b1690,1
b1988,b1695,1
b1988,b1696,1
b1988,b1707,1
b1988,b1722,1
b1988,b1726,1
b1988,b1727,1
b1988,b1741,1
b1988,b1758,1
b1988,b1759,1
b1988,b1760,1
b1988,b1824,1
b1988,b1827,1
b1988,b1828,1
b1988,b1835,1
b1988,b1841,1
b1988,b1843,1
b1988,b1857,1
b1988,b1895,1
b1988,b1902,1
b1988,b1919,1
b1988,b1932,1
b1988,b1967,1
b1988,b1969,1
b1988,b1976,1
b1988,b1981,1
b1988,b2016,1
b1988,b2028,1
b1988,b2054,1
b1988,b2055,1
b1988,b2060,1
b1988,b2061,1
b1988,b2062,1
b1988,b2063,1
b1988,b2073,1
b1988,b2085,1
b1988,b2270,1
b1988,b2271,1
b1988,b2295,1
b1988,b2332,1
b1988,b2333,1
b1988,b2368,1
b1988,b2371,1
b1988,b2372,1
b1988,b2379,1
b1988,b2392,1
b1988,b2418,1
b1988,b2419,1
b1988,b2420,1
b1988,b2462,1
b1988,b2503,1
b1988,b2504,1
b1988,b2505,1
b1988,b2535,1
b1988,b2537,1
b1988,b2562,1
b1988,b2603,1
b1988,b2625,1
b1988,b2628,1
b1988,b2631,1
b1988,b2659,1
b1988,b2667,1
b1988,b2668,1
b1988,b2672,1
b1988,b2682,1
b1988,b2734,1
b1988,b2747,1
b1988,b2765,1
b1988,b2767,1
b1988,b2768,1
b1988,b2771,1
b1988,b2776,1
b1988,b2788,1
b1988,b2794,1
b1988,b2833,1
b1988,b2843,1
b1988,b2846,1
b1988,b2848,1
b1988,b2849,1
b1988,b2851,1
b1988,b2866,1
b1988,b2875,1
b1988,b2919,1
b1988,b2921,1
b1988,b4465,1
b1988,b2971,1
b1988,b2975,1
b1988,b2985,1
b1988,b2986,1
b1988,b3012,1
b1988,b3027,1
b1988,b3074,1
b1988,b3104,1
b1988,b3142,1
b1988,b3157,1
b1988,b3158,1
b1988,b3173,1
b1988,b3211,1
b1988,b3216,1
b1988,b3222,1
b1988,b3267,1
b1988,b3328,1
b1988,b3329,1
b1988,b3369,1
b1988,b3383,1
b1988,b3442,1
b1988,b3446,1
b1988,b3558,1
b1988,b4141,1
b1988,b4145,1
b1988,b4149,1
b1988,b4204,1
b1988,b4206,1
b1988,b4207,1
b1988,b4216,1
b1988,b4217,1
b1988,b4222,1
b1988,b4248,1
b1988,b4256,1
b1988,b4257,1
b1988,b4299,1
b1988,b4367,1
b1988,b1385,1
b1988,b3092,1
b1988,b4237,1
b1988,b2538,1
b1988,b4542,1
b1988,b4596,1
b1237,b2307,1
b1237,b3126,1
b1237,b0564,1
b1237,b3721,1
b1237,b3722,1
b1237,b3723,1
b1237,b0435,1
b1237,b4131,1
b1237,b4132,1
b1237,b4133,1
b1237,b3556,1
b1237,b0733,1
b1237,b0734,1
b1237,b2422,1
b1237,b3368,1
b1237,b2421,1
b1237,b2425,1
b1237,b2424,1
b1237,b2423,1
b1237,b0586,1
b1237,b3265,1
b1237,b3266,1
b1237,b0587,1
b1237,b0585,1
b1237,b4314,1
b1237,b4312,1
b1237,b4316,1
b1237,b4317,1
b1237,b4313,1
b1237,b4318,1
b1237,b4319,1
b1237,b4320,1
b1237,b1891,1
b1237,b1892,1
b1237,b1923,1
b1237,b2662,1
b1237,b0759,1
b1237,b0757,1
b1237,b0758,1
b1237,b2306,1
b1237,b0161,1
b1237,b0078,1
b1237,b0077,1
b1237,b0342,1
b1237,b0343,1
b1237,b0344,1
b1237,b0076,1
b1237,b0889,1
b1237,b4034,1
b1237,b4033,1
b1237,b4032,1
b1237,b2783,1
b1237,b0924,1
b1237,b0019,1
b1237,b3365,1
b1237,b3367,1
b1237,b3366,1
b1237,b2234,1
b1237,b2235,1
b1237,b1482,1
b1237,b2677,1
b1237,b2678,1
b1237,b2679,1
b1237,b1951,1
b1237,b2217,1
b1237,b2784,1
b1237,b1905,1
b1237,b2703,1
b1237,b2704,1
b1237,b2705,1
b1237,b2706,1
b1237,b2708,1
b1237,b2707,1
b1237,b0020,1
b1237,b0880,1
b1237,b1257,1
b1237,b1258,1
b1237,b1259,1
b1237,b2912,1
b1237,b3124,1
b1237,b3125,1
b1237,b0315,1
b1237,b3338,1
b1237,b2782,1
b1237,b0923,1
b1237,b3322,1
b1237,b2661,1
b1237,b2663,1
b1237,b1922,1
b1237,b1921,1
b1237,b3335,1
b1237,b3510,1
b1237,b3509,1
b1237,b3508,1
b1237,b0812,1
b1237,b4238,1
b1237,b4480,1
b1237,b3511,1
b1237,b4117,1
b1237,b3512,1
b1237,b2669,1
b1237,b0036,1
b1237,b0037,1
b1237,b0038,1
b1237,b0039,1
b1237,b0040,1
b1237,b2369,1
b1237,b2370,1
b1237,b3665,1
b1237,b0756,1
b1237,b3507,1
b1237,b3506,1
b1237,b4116,1
b1237,b4315,1
b1237,b2309,1
b1237,b2308,1
b1237,b0922,1
b1237,b0921,1
b1237,b3334,1
b1237,b3513,1
b1237,b3514,1
b1237,b3515,1
b1237,b3516,1
b1237,b2236,1
b1237,b2216,1
b1237,b2660,1
b1237,b0035,1
b1237,b3127,1
b1237,b2754,1
b1237,b3517,1
b1237,b0034,1
b1237,b1037,1
b1237,b1038,1
b1237,b1039,1
b1237,b1040,1
b1237,b1182,1
b1237,b1499,1
b1237,b1501,1
b1237,b1597,1
b1237,b1599,1
b1237,b1600,1
b1237,b1920,1
b1237,b1967,1
b1237,b2535,1
b1237,b2659,1
b1237,b2755,1
b1237,b2756,1
b1237,b2757,1
b1237,b2758,1
b1237,b2759,1
b1237,b2760,1
b1237,b3323,1
b1237,b3324,1
b1237,b3325,1
b1237,b3326,1
b1237,b3327,1
b1237,b3328,1
b1237,b3329,1
b1237,b3330,1
b1237,b3331,1
b1237,b3332,1
b1237,b3333,1
b1237,b4364,1
b1237,b4365,1
b1237,b4366,1
b1237,b4237,1
b1237,b2702,1
b1237,b3491,1
b1237,b4511,1
b4062,b1415,1
b4062,b4131,1
b4062,b0166,1
b4062,b0684,1
b4062,b1611,1
b4062,b0683,1
b4062,b0168,1
b4062,b3924,1
b4062,b2159,1
b4062,b4025,1
b4062,b0871,1
b4062,b1101,1
b4062,b0852,1
b4062,b3908,1
b4062,b3035,1
b4062,b1256,1
b4062,b3037,1
b4062,b3038,1
b4062,b1852,1
b4062,b0851,1
b4062,b1276,1
b4062,b1277,1
b4062,b4396,1
b4062,b0167,1
b4062,b2237,1
b4062,b3625,1
b4062,b3624,1
b4062,b1531,1
b4062,b1530,1
b4062,b1532,1
b4062,b3662,1
b4062,b0463,1
b4062,b0462,1
b4062,b3028,1
b4062,b2895,1
b4062,b0850,1
b4062,b0578,1
b4062,b0447,1
b4062,b0762,1
b4062,b0853,1
b4062,b0950,1
b4062,b0951,1
b4062,b0952,1
b4062,b1377,1
b4062,b1378,1
b4062,b1973,1
b4062,b3160,1
b4062,b3207,1
b3961,b4291,1
b3961,b4290,1
b3961,b4289,1
b3961,b4288,1
b3961,b4287,1
b3961,b0683,1
b3961,b3500,1
b3961,b0849,1
b3961,b0475,1
b3961,b3942,1
b3961,b3829,1
b3961,b3828,1
b3961,b0871,1
b3961,b0852,1
b3961,b4322,1
b3961,b1749,1
b3961,b0851,1
b3961,b1684,1
b3961,b0605,1
b3961,b0606,1
b3961,b1203,1
b3961,b0812,1
b3961,b2582,1
b3961,b2436,1
b3961,b3518,1
b3961,b1859,1
b3961,b4321,1
b3961,b0850,1
b3961,b4323,1
b3961,b0604,1
b3961,b0853,1
b3961,b0872,1
b3961,b0873,1
b3961,b1679,1
b3961,b1680,1
b3961,b1681,1
b3961,b1682,1
b3961,b1683,1
b3961,b1857,1
b3961,b1858,1
b3961,b1973,1
b3961,b2000,1
b3961,b2266,1
b3961,b2392,1
b3961,b4367,1
b3961,b4567,1
b0399,b1982,1
b0399,b1850,1
b0399,b0080,1
b0399,b2916,1
b0399,b0929,1
b0399,b4106,1
b0399,b4105,1
b0399,b4102,1
b0399,b4101,1
b0399,b4100,1
b0399,b4099,1
b0399,b4098,1
b0399,b4097,1
b0399,b4096,1
b0399,b4095,1
b0399,b4094,1
b0399,b4093,1
b0399,b4092,1
b0399,b0383,1
b0399,b0241,1
b0399,b1129,1
b0399,b0400,1
b0399,b3728,1
b0399,b3724,1
b0399,b3726,1
b0399,b3725,1
b0399,b3727,1
b0399,b0397,1
b0399,b3452,1
b0399,b3453,1
b0399,b3450,1
b0399,b3451,1
b0399,b3449,1
b0399,b0398,1
b0399,b4030,1
b0399,b3615,1
b0399,b4583,1
b0399,b0384,1
b0399,b1020,1
b0399,b2465,1
b0399,b3515,1
b0399,b3516,1
b0399,b3521,1
b0399,b0575,1
b0399,b4115,1
b0399,b2987,1
b0399,b0330,1
b0399,b0570,1
b0399,b0571,1
b0399,b0572,1
b0399,b0573,1
b0399,b0574,1
b0399,b1384,1
b0399,b1540,1
b0399,b1597,1
b0399,b1782,1
b0399,b1970,1
b0399,b2063,1
b0399,b4217,1
b1275,b2422,1
b1275,b2750,1
b1275,b2752,1
b1275,b2762,1
b1275,b2763,1
b1275,b2764,1
b1275,b2414,1
b1275,b2421,1
b1275,b2751,1
b1275,b2425,1
b1275,b2424,1
b1275,b2423,1
b1275,b1535,1
b1275,b0933,1
b1275,b0368,1
b1275,b0365,1
b1275,b0366,1
b1275,b0367,1
b1275,b0602,1
b1275,b0934,1
b1275,b0935,1
b1275,b0936,1
b1275,b0937,1
b1275,b1166,1
b1275,b1287,1
b1275,b1379,1
b1275,b1729,1
b1275,b1810,1
b1275,b1920,1
b1275,b1987,1
b1275,b2291,1
b1275,b2852,1
b2217,b0094,1
b2217,b0095,1
b2217,b1283,1
b2217,b1482,1
b2217,b3510,1
b2217,b3509,1
b2217,b3508,1
b2217,b1493,1
b2217,b3511,1
b2217,b1480,1
b2217,b2573,1
b2217,b3516,1
b2217,b2572,1
b2217,b0892,1
b2217,b3517,1
b2217,b0891,1
b2217,b1481,1
b2217,b1492,1
b2217,b1499,1
b2217,b1500,1
b2217,b1501,1
b2217,b2570,1
b2217,b2571,1
b2217,b4725,1
b2289,b4313,1
b2289,b1891,1
b2289,b1892,1
b2289,b0076,1
b4401,b4123,1
b4401,b0886,1
b4401,b4015,1
b4401,b4014,1
b4401,b0114,1
b4401,b0115,1
b4401,b4016,1
b4401,b2296,1
b4401,b1415,1
b4401,b1300,1
b4401,b0980,1
b4401,b0564,1
b4401,b3237,1
b4401,b2310,1
b4401,b0311,1
b4401,b0312,1
b4401,b0313,1
b4401,b0314,1
b4401,b4131,1
b4401,b4132,1
b4401,b0032,1
b4401,b0827,1
b4401,b0826,1
b4401,b0733,1
b4401,b0734,1
b4401,b0432,1
b4401,b0431,1
b4401,b0430,1
b4401,b0429,1
b4401,b0428,1
b4401,b3544,1
b4401,b3845,1
b4401,b3846,1
b4401,b2344,1
b4401,b1334,1
b4401,b1612,1
b4401,b4122,1
b4401,b1611,1
b4401,b2241,1
b4401,b2242,1
b4401,b2243,1
b4401,b3426,1
b4401,b3425,1
b4401,b0720,1
b4401,b1210,1
b4401,b0972,1
b4401,b0973,1
b4401,b0974,1
b4401,b0975,1
b4401,b0976,1
b4401,b0977,1
b4401,b1136,1
b4401,b2741,1
b4401,b0698,1
b4401,b2587,1
b4401,b0116,1
b4401,b1613,1
b4401,b3236,1
b4401,b1109,1
b4401,b2518,1
b4401,b1243,1
b4401,b1244,1
b4401,b1245,1
b4401,b1246,1
b4401,b1247,1
b4401,b0932,1
b4401,b0903,1
b4401,b3821,1
b4401,b0931,1
b4401,b1603,1
b4401,b1211,1
b4401,b1101,1
b4401,b1014,1
b4401,b1015,1
b4401,b3783,1
b4401,b3317,1
b4401,b3320,1
b4401,b3319,1
b4401,b3313,1
b4401,b3315,1
b4401,b3318,1
b4401,b3312,1
b4401,b3314,1
b4401,b3321,1
b4401,b3311,1
b4401,b3316,1
b4401,b0723,1
b4401,b0724,1
b4401,b0721,1
b4401,b0722,1
b4401,b3908,1
b4401,b4059,1
b4401,b0726,1
b4401,b0727,1
b4401,b0728,1
b4401,b0729,1
b4401,b0002,1
b4401,b4058,1
b4401,b1749,1
b4401,b1256,1
b4401,b4138,1
b4401,b0904,1
b4401,b3907,1
b4401,b1276,1
b4401,b4039,1
b4401,b4040,1
b4401,b2153,1
b4401,b0979,1
b4401,b0978,1
b4401,b4376,1
b4401,b1185,1
b4401,b4239,1
b4401,b0887,1
b4401,b3962,1
b4401,b3820,1
b4401,b0699,1
b4401,b1805,1
b4401,b3512,1
b4401,b0036,1
b4401,b0037,1
b4401,b0038,1
b4401,b0039,1
b4401,b0040,1
b4401,b3994,1
b4401,b0854,1
b4401,b1528,1
b4401,b3712,1
b4401,b1020,1
b4401,b3995,1
b4401,b2277,1
b4401,b2284,1
b4401,b2579,1
b4401,b2581,1
b4401,b2996,1
b4401,b2995,1
b4401,b2994,1
b4401,b2993,1
b4401,b2992,1
b4401,b2991,1
b4401,b2990,1
b4401,b1301,1
b4401,b3603,1
b4401,b3604,1
b4401,b3605,1
b4401,b2393,1
b4401,b2172,1
b4401,b2181,1
b4401,b2210,1
b4401,b2288,1
b4401,b2287,1
b4401,b2286,1
b4401,b2285,1
b4401,b2283,1
b4401,b2282,1
b4401,b2281,1
b4401,b2280,1
b4401,b2279,1
b4401,b2278,1
b4401,b2276,1
b4401,b3408,1
b4401,b4240,1
b4401,b3516,1
b4401,b3523,1
b4401,b0118,1
b4401,b1778,1
b4401,b2094,1
b4401,b2093,1
b4401,b2092,1
b4401,b2091,1
b4401,b2096,1
b4401,b1212,1
b4401,b1299,1
b4401,b4208,1
b4401,b0035,1
b4401,b3089,1
b4401,b3528,1
b4401,b2976,1
b4401,b3569,1
b4401,b1094,1
b4401,b0953,1
b4401,b3517,1
b4401,b4467,1
b4401,b3081,1
b4401,b0221,1
b4401,b0602,1
b4401,b0613,1
b4401,b0614,1
b4401,b0615,1
b4401,b0616,1
b4401,b0618,1
b4401,b0619,1
b4401,b0620,1
b4401,b0621,1
b4401,b0821,1
b4401,b1006,1
b4401,b1007,1
b4401,b1008,1
b4401,b1009,1
b4401,b1010,1
b4401,b1011,1
b4401,b1012,1
b4401,b1160,1
b4401,b1296,1
b4401,b1297,1
b4401,b1298,1
b4401,b1302,1
b4401,b1324,1
b4401,b1332,1
b4401,b1451,1
b4401,b1452,1
b4401,b1607,1
b4401,b1608,1
b4401,b2095,1
b4401,b2341,1
b4401,b2342,1
b4401,b2380,1
b4401,b2659,1
b4401,b2975,1
b4401,b2977,1
b4401,b4468,1
b4401,b2979,1
b4401,b2980,1
b4401,b2997,1
b4401,b3397,1
b4401,b3398,1
b4401,b3402,1
b4401,b4340,1
b4401,b4742,1
b3963,b0954,1
b3963,b2323,1
b0020,b0019,1
b0020,b1482,1
b0020,b1021,1
b0020,b1022,1
b0020,b1023,1
b0020,b1024,1
b0889,b0886,1
b0889,b4014,1
b0889,b1241,1
b0889,b2697,1
b0889,b2957,1
b0889,b3210,1
b0889,b2818,1
b0889,b3237,1
b0889,b1876,1
b0889,b2310,1
b0889,b0908,1
b0889,b0754,1
b0889,b3744,1
b0889,b0674,1
b0889,b4139,1
b0889,b0928,1
b0889,b1866,1
b0889,b3734,1
b0889,b3735,1
b0889,b3572,1
b0889,b1710,1
b0889,b4131,1
b0889,b4132,1
b0889,b0437,1
b0889,b1275,1
b0889,b3162,1
b0889,b2317,1
b0889,b4383,1
b0889,b3544,1
b0889,b2209,1
b0889,b2779,1
b0889,b3006,1
b0889,b2344,1
b0889,b4314,1
b0889,b4316,1
b0889,b4317,1
b0889,b4313,1
b0889,b4318,1
b0889,b4319,1
b0889,b4320,1
b0889,b4154,1
b0889,b4153,1
b0889,b0093,1
b0889,b1612,1
b0889,b2662,1
b0889,b2904,1
b0889,b1761,1
b0889,b3430,1
b0889,b3870,1
b0889,b0811,1
b0889,b3869,1
b0889,b0809,1
b0889,b3212,1
b0889,b3213,1
b0889,b4077,1
b0889,b0238,1
b0889,b1054,1
b0889,b3772,1
b0889,b3771,1
b0889,b3770,1
b0889,b0078,1
b0889,b0077,1
b0889,b3769,1
b0889,b1732,1
b0889,b3617,1
b0889,b0076,1
b0889,b3454,1
b0889,b3455,1
b0889,b3457,1
b0889,b3460,1
b0889,b3458,1
b0889,b3456,1
b0889,b4129,1
b0889,b3418,1
b0889,b1613,1
b0889,b4019,1
b0889,b2942,1
b0889,b4143,1
b0889,b4142,1
b0889,b0914,1
b0889,b3161,1
b0889,b2961,1
b0889,b0416,1
b0889,b2215,1
b0889,b0565,1
b0889,b1243,1
b0889,b1244,1
b0889,b1245,1
b0889,b1246,1
b0889,b1247,1
b0889,b1482,1
b0889,b1812,1
b0889,b0741,1
b0889,b0237,1
b0889,b0383,1
b0889,b0931,1
b0889,b1603,1
b0889,b3863,1
b0889,b1702,1
b0889,b2499,1
b0889,b4244,1
b0889,b2784,1
b0889,b3305,1
b0889,b3304,1
b0889,b3202,1
b0889,b3306,1
b0889,b1814,1
b0889,b2913,1
b0889,b4388,1
b0889,b0907,1
b0889,b0893,1
b0889,b4387,1
b0889,b3129,1
b0889,b4062,1
b0889,b0958,1
b0889,b3616,1
b0889,b1274,1
b0889,b1197,1
b0889,b0888,1
b0889,b1907,1
b0889,b1323,1
b0889,b0707,1
b0889,b1055,1
b0889,b1063,1
b0889,b2605,1
b0889,b2912,1
b0889,b2923,1
b0889,b2924,1
b0889,b3448,1
b0889,b4109,1
b0889,b4397,1
b0889,b0074,1
b0889,b1333,1
b0889,b0382,1
b0889,b4179,1
b0889,b0628,1
b0889,b0415,1
b0889,b2661,1
b0889,b2663,1
b0889,b2498,1
b0889,b2156,1
b0889,b1242,1
b0889,b1133,1
b0889,b1922,1
b0889,b4040,1
b0889,b4376,1
b0889,b3510,1
b0889,b3509,1
b0889,b3508,1
b0889,b2502,1
b0889,b1189,1
b0889,b1190,1
b0889,b3962,1
b0889,b2905,1
b0889,b2914,1
b0889,b3786,1
b0889,b3824,1
b0889,b1493,1
b0889,b3179,1
b0889,b2501,1
b0889,b3214,1
b0889,b1188,1
b0889,b3687,1
b0889,b3686,1
b0889,b2669,1
b0889,b3994,1
b0889,b4111,1
b0889,b0864,1
b0889,b0863,1
b0889,b0854,1
b0889,b1534,1
b0889,b1535,1
b0889,b3348,1
b0889,b3203,1
b0889,b3204,1
b0889,b3655,1
b0889,b3673,1
b0889,b1020,1
b0889,b3995,1
b0889,b1847,1
b0889,b1849,1
b0889,b2903,1
b0889,b4187,1
b0889,b4090,1
b0889,b3910,1
b0889,b3930,1
b0889,b2013,1
b0889,b4045,1
b0889,b4050,1
b0889,b4055,1
b0889,b4056,1
b0889,b4057,1
b0889,b3602,1
b0889,b3292,1
b0889,b3293,1
b0889,b0139,1
b0889,b4315,1
b0889,b2119,1
b0889,b2163,1
b0889,b2184,1
b0889,b2208,1
b0889,b2210,1
b0889,b2211,1
b0889,b2288,1
b0889,b2289,1
b0889,b2796,1
b0889,b0401,1
b0889,b0450,1
b0889,b1733,1
b0889,b3459,1
b0889,b3496,1
b0889,b3515,1
b0889,b3523,1
b0889,b3527,1
b0889,b3535,1
b0889,b3546,1
b0889,b0126,1
b0889,b2572,1
b0889,b2660,1
b0889,b0803,1
b0889,b0802,1
b0889,b0763,1
b0889,b1110,1
b0889,b4156,1
b0889,b4208,1
b0889,b0119,1
b0889,b0057,1
b0889,b3555,1
b0889,b3089,1
b0889,b3180,1
b0889,b3268,1
b0889,b0742,1
b0889,b1273,1
b0889,b1380,1
b0889,b0005,1
b0889,b0190,1
b0889,b0287,1
b0889,b0306,1
b0889,b0379,1
b0889,b0465,1
b0889,b0557,1
b0889,b0577,1
b0889,b0579,1
b0889,b0600,1
b0889,b0656,1
b0889,b0658,1
b0889,b0752,1
b0889,b0753,1
b0889,b0762,1
b0889,b0767,1
b0889,b0791,1
b0889,b0808,1
b0889,b0820,1
b0889,b0853,1
b0889,b0868,1
b0889,b0877,1
b0889,b0881,1
b0889,b0891,1
b0889,b0899,1
b0889,b0966,1
b0889,b1060,1
b0889,b1116,1
b0889,b1182,1
b0889,b1200,1
b0889,b1284,1
b0889,b1341,1
b0889,b1428,1
b0889,b1431,1
b0889,b1498,1
b0889,b1525,1
b0889,b1604,1
b0889,b1634,1
b0889,b1642,1
b0889,b1664,1
b0889,b1748,1
b0889,b1760,1
b0889,b1781,1
b0889,b1783,1
b0889,b1786,1
b0889,b1798,1
b0889,b1811,1
b0889,b1956,1
b0889,b1957,1
b0889,b1987,1
b0889,b1988,1
b0889,b2225,1
b0889,b2290,1
b0889,b2298,1
b0889,b2342,1
b0889,b2343,1
b0889,b2412,1
b0889,b2442,1
b0889,b2535,1
b0889,b2659,1
b0889,b2670,1
b0889,b2817,1
b0889,b2844,1
b0889,b2845,1
b0889,b2975,1
b0889,b3023,1
b0889,b3024,1
b0889,b3025,1
b0889,b3044,1
b0889,b3072,1
b0889,b3073,1
b0889,b3238,1
b0889,b3267,1
b0889,b3427,1
b0889,b3439,1
b0889,b4140,1
b0889,b4141,1
b0889,b4190,1
b0889,b4206,1
b0889,b4216,1
b0889,b4217,1
b0889,b4243,1
b0889,b4325,1
b0889,b4326,1
b0889,b4334,1
b0889,b4488,1
b0889,b3491,1
b0889,b4554,1
b0889,b4596,1
b2491,b2481,1
b2491,b2482,1
b2491,b2483,1
b2491,b2484,1
b2491,b2485,1
b2491,b2486,1
b2491,b2487,1
b2491,b2488,1
b2491,b2489,1
b2491,b2490,1
b2491,b2492,1
b2731,b4079,1
b2731,b2725,1
b2731,b2724,1
b2731,b2723,1
b2731,b2722,1
b2731,b2721,1
b2731,b2720,1
b2731,b2719,1
b2731,b2718,1
b2731,b2726,1
b2731,b2727,1
b2731,b2728,1
b2731,b2729,1
b2731,b2730,1
b2731,b2481,1
b2731,b2482,1
b2731,b2712,1
b2731,b2713,1
b2731,b2483,1
b2731,b2484,1
b2731,b2485,1
b2731,b2486,1
b2731,b2487,1
b2731,b2488,1
b2731,b2489,1
b2731,b2490,1
b2731,b2491,1
b2731,b2492,1
b2731,b2717,1
b1303,b1304,1
b1303,b1305,1
b1303,b1306,1
b1303,b1307,1
b1303,b1308,1
b1303,b4050,1
b4241,b4239,1
b4241,b4240,1
b1531,b1415,1
b1531,b0166,1
b1531,b1611,1
b1531,b0342,1
b1531,b0343,1
b1531,b0344,1
b1531,b0168,1
b1531,b3924,1
b1531,b2159,1
b1531,b0871,1
b1531,b4177,1
b1531,b1014,1
b1531,b0852,1
b1531,b3908,1
b1531,b3035,1
b1531,b2509,1
b1531,b3037,1
b1531,b3038,1
b1531,b1852,1
b1531,b0851,1
b1531,b1276,1
b1531,b4396,1
b1531,b3510,1
b1531,b3509,1
b1531,b3508,1
b1531,b0167,1
b1531,b2237,1
b1531,b3625,1
b1531,b3624,1
b1531,b1530,1
b1531,b1532,1
b1531,b0463,1
b1531,b0462,1
b1531,b3507,1
b1531,b3506,1
b1531,b3028,1
b1531,b3193,1
b1531,b3194,1
b1531,b3195,1
b1531,b0850,1
b1531,b0578,1
b1531,b0447,1
b1531,b0762,1
b1531,b0853,1
b1531,b0950,1
b1531,b0951,1
b1531,b0952,1
b1531,b1164,1
b1531,b1165,1
b1531,b1166,1
b1531,b1167,1
b1531,b1452,1
b1531,b3160,1
b1531,b3191,1
b1531,b3192,1
b2531,b0972,1
b2531,b0973,1
b2531,b0974,1
b2531,b0975,1
b2531,b0976,1
b2531,b0977,1
b2531,b1684,1
b2531,b2202,1
b2531,b2203,1
b2531,b2204,1
b2531,b2205,1
b2531,b2206,1
b2531,b2208,1
b2531,b2528,1
b2531,b2207,1
b2531,b0156,1
b2531,b2676,1
b2531,b2675,1
b2531,b0994,1
b2531,b1679,1
b2531,b1680,1
